Specimen_Filename,scientificName,flower_len_cm,flower_len_cm_log,corolla_base_cm,corolla_base_cm_log,corolla_apex_cm,corolla_apex_cm_log,base_apex_ratio,base_apex_ratio_log,degree_curvature,degree_curvature_log,stamen_ex_cm,stamen_ex_cm_log,anther_width_cm,anther_width_cm_log,anther_len_cm,anther_len_cm_log,leaf_area_cm2 ,leaf_area_cm2_log,leaf_len_cm ,leaf_len_cm_log,leaf_width_cm ,leaf_width_cm_log,leaf_len_width_ratio,leaf_len_width_ratio_log,decimallongtitude,decimallatitude
C_granulosus_subsp_lateriflorus_MO-1292221,C_lateriflorus,3.393,0.53058386,0.528,-0.277366077,0.841,-0.075204004,0.627824019,-0.202162073,144.965,2.16126316,0.936,-0.028724151,0.249,-0.603800653,0.644,-0.191114133,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
C_granulosus_subsp_lateriflorus_MO-1292266,C_lateriflorus,2.815,0.449478399,0.459,-0.338187314,0.815,-0.088842391,0.563190184,-0.249344923,152.588,2.183520381,2.435,0.386498966,0.309,-0.510041521,0.676,-0.170053304,30.907,1.490056852,12.015,1.079723775,3.99,0.600972896,3.011278195,0.478750879,N/A,N/A
C_granulosus_subsp_lateriflorus_MO-1292294,C_lateriflorus,2.826,0.451172158,0.327,-0.485452247,0.831,-0.080398976,0.393501805,-0.405053271,127.023,2.103882366,1.176,0.070407322,0.281,-0.55129368,0.64,-0.193820026,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
C_granulosus_subsp_lateriflorus_MO-1292294,C_lateriflorus,2.816,0.44963265,0.37,-0.431798276,0.81,-0.091514981,0.456790123,-0.340283295,133.527,2.125569092,1.212,0.08350262,0.293,-0.53313238,0.595,-0.225483034,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
C_granulosus_subsp_lateriflorus_MO-1292298,C_lateriflorus,2.74,0.437750563,0.497,-0.303643611,1.083,0.034628457,0.458910434,-0.338272068,133.397,2.125146063,1.073,0.030599722,0.301,-0.521433504,0.731,-0.136082623,73.2,1.864511081,16.561,1.219086557,6.84,0.835056102,2.42119883,0.384030455,-78.5,-3
C_granulosus_subsp_lateriflorus_MO-1292299,C_lateriflorus,2.905,0.463146137,0.448,-0.348721986,1.023,0.009875634,0.437927664,-0.35859762,130.043,2.11408698,2.164,0.335257256,0.269,-0.57024772,0.859,-0.066006836,154.431,2.188734484,21.208,1.326499715,10.498,1.021106568,2.020194323,0.305393146,-78.5,-3
C_granulosus_subsp_lateriflorus_MO-1292304,C_lateriflorus,3.764,0.575649615,0.382,-0.417936637,1.165,0.066325925,0.327896996,-0.484262562,117.867,2.07139223,1.691,0.228143608,0.275,-0.560667306,0.717,-0.144480844,41.729,1.620437977,11.94,1.077004327,5.335,0.727134424,2.238050609,0.349869903,-78.5,-3.283333
C_granulosus_subsp_lateriflorus_MO-1292304,C_lateriflorus,3.191,0.503926804,0.611,-0.21395879,0.936,-0.028724151,0.652777778,-0.185234638,124.239,2.094257947,2.273,0.356599436,0.238,-0.623423043,0.846,-0.072629637,39.375,1.595220567,11.853,1.073828284,5.34,0.727541257,2.219662921,0.346287027,-78.5,-3.283333
C_granulosus_subsp_lateriflorus_MO-1292308,C_lateriflorus,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,55.373,1.743298053,14.72,1.16790781,5.522,0.742096402,2.665700833,0.425811408,N/A,N/A
C_granulosus_subsp_lateriflorus_MO-1292309,C_lateriflorus,2.263,0.354684554,0.48,-0.318758763,1.045,0.01911629,0.459330144,-0.337875053,146.139,2.164766131,0.983,-0.007446482,0.286,-0.543633967,0.732,-0.135488919,57.737,1.761454214,13.299,1.123818986,6.858,0.836197481,1.939195101,0.287621505,N/A,N/A
C_granulosus_subsp_lateriflorus_MO-1292329,C_lateriflorus,3.057,0.485295439,0.584,-0.233587153,1.143,0.05804623,0.510936133,-0.291633383,142.502,2.15382096,1.589,0.201123897,0.376,-0.424812155,0.752,-0.123782159,57.785,1.761815118,12.376,1.092580301,6.877,0.837399024,1.799621928,0.255181276,-77.483333,-5.75
C_granulosus_subsp_lateriflorus_MO-1459383,C_lateriflorus,3.069,0.486996888,0.576,-0.239577517,1.175,0.070037867,0.490212766,-0.309615383,135.743,2.132717443,1.837,0.264109156,0.473,-0.325138859,0.924,-0.034328029,48.036,1.681566836,13.042,1.115344196,5.295,0.723865964,2.463078376,0.391478231,-78.716667,-5.308333
C_granulosus_subsp_lateriflorus_MO-1982175,C_lateriflorus,2.538,0.404491618,0.304,-0.517126416,0.888,-0.051587034,0.342342342,-0.465539382,142.993,2.155314778,N/A,N/A,N/A,N/A,N/A,N/A,48.67,1.687261346,11.521,1.061490177,6.219,0.793720557,1.852548641,0.26776962,-78.607778,-3.811111
C_granulosus_subsp_lateriflorus_MO-2021715,C_lateriflorus,3.166,0.500510911,0.348,-0.458420756,1.167,0.067070856,0.298200514,-0.525491612,136.476,2.135056285,2.141,0.330616667,0.316,-0.500312917,0.743,-0.129011186,94.743,1.976547132,15.576,1.192455939,8.927,0.950705535,1.744819088,0.241750404,-79.233333,-3.483333
C_granulosus_subsp_lateriflorus_MO-2194467,C_lateriflorus,2.821,0.450403086,0.367,-0.435333936,1.062,0.026124517,0.345574388,-0.461458452,112.291,2.050344949,2.148,0.332034277,0.373,-0.428291168,0.916,-0.038104526,51.949,1.715577192,11.307,1.053347392,5.964,0.775537635,1.895875252,0.277809757,-78.665,-5.262222
C_granulosus_subsp_lateriflorus_MO-2194467,C_lateriflorus,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,44.409,1.647470994,10.91,1.037824751,5.463,0.737431201,1.997071206,0.30039355,-78.665,-5.262222
C_granulosus_subsp_lugens_MO-1290589,C_lugens,3.515,0.545925329,0.761,-0.118615343,1.305,0.115610512,0.583141762,-0.234225855,128.332,2.108334963,1.683,0.226084116,0.394,-0.404503778,0.95,-0.022276395,43.873,1.642197332,11.429,1.058008233,5.213,0.717087725,2.192403606,0.340920508,N/A,N/A
C_granulosus_subsp_lugens_MO-1290589,C_lugens,3.79,0.57863921,0.704,-0.152427341,1.468,0.166726056,0.479564033,-0.319153396,100.875,2.003783548,1.743,0.241297387,0.402,-0.395773947,1.007,0.003029471,33.815,1.529109392,10.253,1.010850957,4.557,0.658679029,2.249945139,0.352171929,N/A,N/A
C_granulosus_subsp_lugens_MO-1290651,C_lugens,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,75.172,1.876056105,13.875,1.142232992,8.141,0.910677755,1.704336077,0.231555237,N/A,N/A
C_granulosus_subsp_lugens_MO-1290651,C_lugens,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,68.47,1.835500328,12.847,1.108801724,7.66,0.88422877,1.677154047,0.224572954,N/A,N/A
C_granulosus_subsp_lugens_MO-1292226,C_lugens,3.483,0.541953474,0.72,-0.142667504,0.972,-0.012333735,0.740740741,-0.130333768,117.93,2.071624299,1.958,0.291812687,0.471,-0.326979093,0.862,-0.064492734,126.306,2.101423982,18.997,1.278685023,9.699,0.986726959,1.958655531,0.291958063,-76.333333,5.75
C_granulosus_subsp_lugens_MO-1292227,C_lugens,2.867,0.457427693,0.541,-0.266802735,1.211,0.083144143,0.446738233,-0.349946878,129.476,2.112189274,1.502,0.176669933,0.401,-0.396855627,0.804,-0.094743951,120.23,2.080012847,17.646,1.246646275,9.815,0.991890304,1.797860418,0.254755971,-76.5,5.666667
C_granulosus_subsp_lugens_MO-1292227,C_lugens,2.633,0.420450859,0.453,-0.343901798,1.12,0.049218023,0.404464286,-0.393119821,120.184,2.079846654,1.382,0.140508043,0.37,-0.431798276,0.739,-0.131355562,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-76.5,5.666667
C_granulosus_subsp_lugens_MO-1292230,C_lugens,2.918,0.465085288,0.552,-0.258060922,1.052,0.02201574,0.524714829,-0.280076662,136.368,2.134712471,1.558,0.192567453,0.292,-0.534617149,0.691,-0.160521953,56.507,1.752102251,13.173,1.119684692,6.834,0.834674974,1.927568042,0.285009717,-76.333333,5.75
C_granulosus_subsp_lugens_MO-1292232,C_lugens,3.32,0.521138084,0.599,-0.222573178,1.168,0.067442843,0.512842466,-0.29001602,122.54,2.088277876,1.366,0.135450699,0.409,-0.388276692,0.805,-0.09420412,169.559,2.229320847,21.613,1.334715053,11.6,1.064457989,1.863189655,0.270257064,-77.416667,6.083333
C_granulosus_subsp_lugens_MO-1292232,C_lugens,3.462,0.539327064,0.538,-0.269217724,1.374,0.137986733,0.391557496,-0.407204457,136.148,2.134011266,1.551,0.190611798,0.394,-0.404503778,0.777,-0.109578981,194.959,2.289943289,23.017,1.362048718,12.229,1.087390945,1.882165345,0.274657773,-77.416667,6.083333
C_granulosus_subsp_lugens_MO-1292233,C_lugens,3.376,0.528402438,0.746,-0.127261173,1.291,0.110926242,0.577846631,-0.238187415,119.507,2.077393344,1.4,0.146128036,0.474,-0.324221658,0.896,-0.04769199,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
C_granulosus_subsp_lugens_MO-1292234,C_lugens,3.132,0.495821753,0.555,-0.255707017,1.237,0.0923697,0.448666128,-0.348076717,123.054,2.090095735,1.474,0.168497484,0.377,-0.42365865,0.798,-0.097997109,120.85,2.082246655,18.444,1.265855114,9.324,0.969602265,1.978120978,0.296252849,-77.316667,6.266667
C_granulosus_subsp_lugens_MO-1292234,C_lugens,3.111,0.492900011,0.554,-0.256490235,1.285,0.108903128,0.431128405,-0.365393363,154.066,2.187706807,1.667,0.2219356,0.411,-0.386158178,0.84,-0.075720714,78.309,1.893811678,15.313,1.185060283,7.325,0.864807629,2.090511945,0.320252653,-77.316667,6.266667
C_granulosus_subsp_lugens_MO-1292238,C_lugens,2.906,0.46329561,0.626,-0.203425667,1.05,0.021189299,0.596190476,-0.224614966,144.449,2.15971454,1.782,0.2509077,0.35,-0.455931956,1.059,0.02489596,107.457,2.031234712,19.886,1.298547435,8.058,0.906227263,2.467858029,0.392320172,N/A,N/A
C_granulosus_subsp_lugens_MO-1292244,C_lugens,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,129.188,2.111222175,19.616,1.292610453,9.153,0.961563462,2.143122474,0.33104699,N/A,N/A
C_granulosus_subsp_lugens_MO-1292245,C_lugens,3.22,0.507855872,0.479,-0.319664487,1.032,0.013679697,0.464147287,-0.333344184,149.223,2.173835767,1.827,0.261738547,0.378,-0.4225082,0.96,-0.017728767,104.973,2.021077609,18.827,1.274781123,8.482,0.928498268,2.219641594,0.346282854,N/A,N/A
C_granulosus_subsp_lugens_MO-1292245,C_lugens,3.639,0.560982056,0.419,-0.377785977,1.221,0.086715664,0.343161343,-0.464501641,138.753,2.142242382,1.442,0.15896526,0.391,-0.407823243,0.844,-0.073657553,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
C_granulosus_subsp_lugens_MO-1292247,C_lugens,3.678,0.565611725,0.457,-0.3400838,1.036,0.015359755,0.441119691,-0.355443555,124.637,2.095646987,1.341,0.127428778,0.294,-0.53165267,0.842,-0.074687909,74.381,1.871462013,15.707,1.196093244,7.057,0.848620117,2.225733314,0.347473126,N/A,N/A
C_granulosus_subsp_lugens_MO-1292250,C_lugens,3.171,0.501196242,0.444,-0.35261703,0.751,-0.124360063,0.591211718,-0.228256967,137.269,2.13757247,1.879,0.27392678,0.296,-0.528708289,0.683,-0.165579296,107.104,2.029805691,17.776,1.249834042,9.465,0.976120618,1.878077126,0.273713423,N/A,N/A
C_granulosus_subsp_lugens_MO-1292251,C_lugens,3.772,0.576571684,0.478,-0.320572103,0.954,-0.020451625,0.501048218,-0.300120478,98.523,1.993537628,0.859,-0.066006836,0.331,-0.480172006,0.704,-0.152427341,121.366,2.084097039,19.109,1.28123796,9.052,0.956744545,2.111025188,0.324493415,-76.333333,5.75
C_granulosus_subsp_lugens_MO-1292251,C_lugens,3.786,0.57818061,0.651,-0.186419011,1.316,0.119255889,0.494680851,-0.305674901,135.596,2.132246878,1.426,0.154119526,0.375,-0.425968732,0.635,-0.197226275,172.863,2.237702046,21.982,1.342067204,11.606,1.064682566,1.894020334,0.277384637,-76.333333,5.75
C_granulosus_subsp_lugens_MO-1292252,C_lugens,3.111,0.492900011,0.427,-0.369572125,0.922,-0.035269079,0.463123644,-0.334303046,153.71,2.186702123,1.658,0.219584526,0.381,-0.419075024,0.833,-0.079354999,78.341,1.893989111,15.636,1.194125662,7.182,0.856245401,2.17710944,0.337880261,N/A,N/A
C_granulosus_subsp_lugens_MO-1292252,C_lugens,3.14,0.496929648,0.805,-0.09420412,1.001,0.000434077,0.804195804,-0.094638197,117.446,2.06983823,1.496,0.174931594,0.378,-0.4225082,0.786,-0.104577454,69.323,1.840877349,14.715,1.167760266,6.789,0.831805809,2.167476801,0.335954458,N/A,N/A
C_granulosus_subsp_lugens_MO-1292253,C_lugens,3.339,0.523616419,0.457,-0.3400838,0.944,-0.025028006,0.484110169,-0.315055794,114.547,2.058983719,1.407,0.148294097,0.37,-0.431798276,0.827,-0.08249449,334.211,2.52402074,32.344,1.509793728,15.452,1.188984699,2.09319182,0.320809029,-76.45,5.733333
C_granulosus_subsp_lugens_MO-1292253,C_lugens,3.2,0.505149978,0.399,-0.399027104,0.879,-0.056011125,0.453924915,-0.343015979,125.656,2.099183231,1.09,0.037426498,0.297,-0.527243551,0.639,-0.194499142,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-76.45,5.733333
C_granulosus_subsp_lugens_MO-1292255,C_lugens,3.379,0.528788192,0.778,-0.109020403,1.118,0.048441804,0.69588551,-0.157462207,121.509,2.084608447,1.528,0.184123354,0.416,-0.380906669,0.801,-0.096367484,167.544,2.22412888,19.327,1.286164447,12.157,1.084826417,1.589783664,0.20133803,-76.383333,5.75
C_granulosus_subsp_lugens_MO-1292255,C_lugens,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,132.589,2.122507495,17.66,1.246990699,11.426,1.05789422,1.545597759,0.18909648,-76.383333,5.75
C_granulosus_subsp_lugens_MO-1292260,C_lugens,3.195,0.504470862,0.662,-0.179142011,1.087,0.036229544,0.609015639,-0.215371555,130.308,2.114971079,1.258,0.099680641,0.37,-0.431798276,0.688,-0.162411562,96.54,1.984707294,15.555,1.191870015,9.003,0.95438725,1.727757414,0.237482765,N/A,N/A
C_granulosus_subsp_nutans_MO-1052337,C_nutans,3.01,0.478566496,0.474,-0.324221658,1.057,0.024074987,0.448438978,-0.348296646,152.941,2.184523925,1.442,0.15896526,0.333,-0.477555766,0.647,-0.189095719,70.889,1.85057885,17.532,1.243831462,6.767,0.830396176,2.590808335,0.413435285,-82.55,8.866667
C_granulosus_subsp_nutans_MO-1052337,C_nutans,2.977,0.473778835,0.453,-0.343901798,1.171,0.068556895,0.386848847,-0.412458693,156.291,2.19393397,1.595,0.202760687,0.384,-0.415668776,0.836,-0.077793723,59.462,1.774239513,16.317,1.212640314,6.059,0.782400952,2.69301865,0.430239361,-82.55,8.866667
C_granulosus_subsp_nutans_MO-1052340,C_nutans,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,199.511,2.299966845,22.537,1.352896105,13.971,1.145227493,1.613127192,0.207668612,N/A,N/A
C_granulosus_subsp_nutans_MO-1052340,C_nutans,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,159.711,2.203334829,18.322,1.262972879,12.81,1.10754913,1.430288837,0.155423749,N/A,N/A
C_granulosus_subsp_nutans_MO-1052346,C_nutans,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,103.207,2.013709154,18.373,1.264180075,8.131,0.910143961,2.259623663,0.354036114,-82.416667,8.833333
C_granulosus_subsp_nutans_MO-1052346,C_nutans,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,123.471,2.091564966,19.944,1.299812265,9.057,0.956984368,2.20205366,0.342827898,-82.416667,8.833333
C_granulosus_subsp_nutans_MO-1052354,C_nutans,3.754,0.574494268,0.481,-0.317854924,1.097,0.040206628,0.438468551,-0.358061551,173.662,2.239704798,2.321,0.36567514,0.421,-0.375717904,0.862,-0.064492734,125.824,2.099763487,22.312,1.348538501,7.812,0.892762235,2.856118792,0.455776267,-82.533333,8.833333
C_granulosus_subsp_nutans_MO-1053057,C_nutans,3.598,0.556061159,0.449,-0.347753659,0.961,-0.017276612,0.467221644,-0.330477047,166.197,2.22062318,2.136,0.329601248,0.379,-0.42136079,0.945,-0.024568191,122.632,2.088603811,21.149,1.325289837,8.74,0.941511433,2.41979405,0.383778405,-82.8,8.941667
C_granulosus_subsp_nutans_MO-1053057,C_nutans,3.188,0.503518313,0.425,-0.37161107,0.847,-0.07211659,0.501770956,-0.29949448,146.941,2.167142991,2.067,0.315340477,0.412,-0.385102784,0.91,-0.040958608,120.243,2.080059803,21.705,1.33655979,8.531,0.930999942,2.544250381,0.405559848,-82.8,8.941667
C_granulosus_subsp_nutans_MO-1290566,C_nutans,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,122.745,2.08900381,17.342,1.239099182,9.556,0.980276141,1.814776057,0.258823041,-78.233333,1.1
C_granulosus_subsp_nutans_MO-1290566,C_nutans,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,151.567,2.180604655,18.237,1.260953398,11.112,1.045792233,1.641198704,0.215161165,-78.233333,1.1
C_granulosus_subsp_nutans_MO-1290569,C_nutans,3.701,0.568319085,0.601,-0.221125528,1.288,0.109915863,0.466614907,-0.331041391,120.948,2.082598691,1.563,0.193958978,0.322,-0.492144128,0.533,-0.273272791,77.912,1.891604353,16.735,1.223625717,6.575,0.817895757,2.545247148,0.40572996,-77.516667,-0.883333
C_granulosus_subsp_nutans_MO-1292300,C_nutans,3.042,0.48315921,0.47,-0.327902142,0.949,-0.022733788,0.495258166,-0.305168354,149.011,2.173218329,1.901,0.278982117,0.251,-0.600326279,0.795,-0.099632871,210.098,2.322421918,23.567,1.372304302,12.991,1.113642583,1.814102071,0.258661719,-78.133333,0.916667
C_granulosus_subsp_nutans_MO-1292300,C_nutans,2.743,0.438225808,0.527,-0.278189385,1.056,0.023663918,0.49905303,-0.301853303,142.718,2.154478751,1.961,0.292477594,0.314,-0.503070352,0.744,-0.128427064,167.987,2.225275674,22.006,1.342541109,12.027,1.080157311,1.829716471,0.262383798,-78.133333,0.916667
C_granulosus_subsp_nutans_MO-289196,C_nutans,3.76,0.575187845,0.412,-0.385102784,1.358,0.13289977,0.303387334,-0.518002554,143.798,2.157752846,2.121,0.326540669,0.338,-0.4710833,0.971,-0.01278077,205.861,2.313574078,32.814,1.516059174,9.314,0.969136234,3.52308353,0.54692294,-76.45,-0.066667
C_granulosus_subsp_nutans_MO-746776,C_nutans,2.344,0.369957607,0.304,-0.517126416,0.754,-0.122628654,0.403183024,-0.394497762,138.399,2.141132952,0.961,-0.017276612,0.246,-0.609064893,0.59,-0.229147988,34.228,1.534381523,12.357,1.091913047,3.659,0.563362409,3.377152227,0.528550637,N/A,N/A
C_granulosus_subsp_nutans_MO-746776,C_nutans,2.489,0.396024897,0.241,-0.617982957,0.68,-0.167491087,0.354411765,-0.45049187,150.327,2.177036991,0.887,-0.05207638,0.333,-0.477555766,0.647,-0.189095719,22.367,1.349607738,10.507,1.021478732,3.18,0.50242712,3.30408805,0.519051612,N/A,N/A
C_granulosus_subsp_nutans_MO-746777,C_nutans,3.68,0.565847819,0.45,-0.346787486,1.336,0.125806458,0.336826347,-0.472593944,157.562,2.197451485,1.908,0.28057837,0.397,-0.401209493,1.041,0.01745073,89.599,1.952303163,17.048,1.231673437,7.151,0.854366778,2.384002237,0.377306659,N/A,N/A
C_granulosus_subsp_nutans_MO-746777,C_nutans,3.329,0.522313795,0.511,-0.2915791,1.248,0.096214585,0.409455128,-0.387793685,146.433,2.16563896,N/A,N/A,N/A,N/A,N/A,N/A,59.653,1.77563229,13.875,1.142232992,5.994,0.777716739,2.314814815,0.364516253,N/A,N/A
C_granulosus_subsp_nutans_MO-746778,C_nutans,3.137,0.496514519,0.449,-0.347753659,1.192,0.076276255,0.376677852,-0.424029914,151.15,2.179408152,2.108,0.323870607,0.33,-0.48148606,0.939,-0.027334408,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
C_granulosus_subsp_nutans_MO-746780,C_nutans,3.173,0.501470072,0.344,-0.463441557,1.136,0.055378331,0.302816901,-0.518819889,147.918,2.170021026,2.567,0.409425869,0.327,-0.485452247,0.729,-0.137272472,182.108,2.260329025,23.004,1.361803359,11.938,1.076931575,1.926955939,0.284871784,N/A,N/A
C_granulosus_subsp_nutans_MO-746780,C_nutans,3.69,0.567026366,0.484,-0.315154638,1.425,0.153814864,0.339649123,-0.468969503,130.323,2.115021069,2.111,0.324488233,0.342,-0.465973894,0.875,-0.057991947,156.072,2.193324996,22.072,1.343841687,10.442,1.018783689,2.113771308,0.325057999,N/A,N/A
C_granulosus_subsp_nutans_MO-746782,C_nutans,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,93.986,1.973063167,17.759,1.249418507,7.921,0.898780013,2.242014897,0.350638494,N/A,N/A
C_granulosus_subsp_nutans_MO-746782,C_nutans,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,72.896,1.862703698,17.941,1.253846646,6.379,0.804752602,2.812509798,0.449094044,N/A,N/A
C_granulosus_subsp_nutans_MO-746783,C_nutans,3.65,0.562292864,0.483,-0.316052869,1.272,0.104487111,0.379716981,-0.420539981,146.682,2.166376823,1.901,0.278982117,0.31,-0.508638306,0.808,-0.092588639,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
C_granulosus_subsp_nutans_MO-746783,C_nutans,3.481,0.541704023,0.576,-0.239577517,1.336,0.125806458,0.431137725,-0.365383975,152.2,2.182414652,2.445,0.388278863,0.329,-0.482804102,0.991,-0.003926346,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
C_granulosus_subsp_nutans_MO-746788,C_nutans,3.879,0.58871978,0.58,-0.236572006,1.365,0.135132651,0.424908425,-0.371704658,141.885,2.151936485,1.975,0.2955671,0.429,-0.367542708,0.99,-0.004364805,199.743,2.300471568,22.417,1.350577492,11.68,1.067442843,1.919263699,0.283134649,N/A,N/A
C_granulosus_subsp_nutans_MO-746788,C_nutans,4.121,0.615002615,0.586,-0.232102384,1.385,0.141449773,0.423104693,-0.373552157,156.537,2.194617006,2.069,0.315760491,0.447,-0.349692477,0.949,-0.022733788,198.04,2.296752918,24.641,1.391658329,11.539,1.062168173,2.135453679,0.329490155,N/A,N/A
C_granulosus_subsp_nutans_MO-746789,C_nutans,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,203.406,2.308363759,27.478,1.438985119,10.632,1.026614968,2.584462002,0.412370151,N/A,N/A
C_granulosus_subsp_nutans_MO-746789,C_nutans,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,164.492,2.216144781,24.855,1.395413767,9.451,0.975477763,2.629880436,0.419936004,N/A,N/A
C_granulosus_subsp_nutans_MO-746793,C_nutans,3.425,0.534660576,0.516,-0.287350298,0.998,-0.000869459,0.517034068,-0.28648084,162.628,2.211195321,2.347,0.37051309,0.278,-0.555955204,0.857,-0.067019178,35.588,1.551303582,12.058,1.08127528,4.338,0.637289548,2.779621946,0.443985732,N/A,N/A
C_granulosus_subsp_nutans_MO-746793,C_nutans,3.097,0.490941205,0.451,-0.345823458,1.202,0.079904468,0.375207987,-0.425727926,152.517,2.183318254,2.406,0.381295623,0.297,-0.527243551,0.832,-0.079876674,36.746,1.565210071,11.56,1.062957834,4.587,0.66152874,2.520165686,0.401429094,N/A,N/A
C_granulosus_subsp_nutans_MO-746797,C_nutans,3.077,0.488127496,0.497,-0.303643611,1.125,0.051152522,0.441777778,-0.354796134,138.333,2.140925795,2.549,0.406369835,0.249,-0.603800653,0.712,-0.147520006,195.811,2.291837085,22.053,1.343467677,12.887,1.110151829,1.711259409,0.233315849,N/A,N/A
C_granulosus_subsp_nutans_MO-746799,C_nutans,3.398,0.531223375,0.453,-0.343901798,1.086,0.035829825,0.417127072,-0.379731623,150.728,2.178193937,1.968,0.294025094,0.253,-0.596879479,0.792,-0.101274818,76.417,1.883189984,14.289,1.155001836,7.809,0.892595423,1.829811756,0.262406413,N/A,N/A
C_granulosus_subsp_nutans_MO-746799,C_nutans,3.405,0.532117116,0.471,-0.326979093,1.297,0.112939976,0.363145721,-0.439919069,144.835,2.160873524,2.331,0.367542274,0.343,-0.46470588,0.894,-0.048662481,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
C_granulosus_subsp_nutans_MO-746800,C_nutans,3.518,0.546295835,0.554,-0.256490235,1.251,0.09725731,0.442845723,-0.353747545,154.633,2.189302182,2.111,0.324488233,0.347,-0.459670525,0.812,-0.090443971,92.972,1.968352174,18.641,1.270469206,7.997,0.902927096,2.330999125,0.36754211,N/A,N/A
C_granulosus_subsp_nutans_MO-746800,C_nutans,3.188,0.503518313,0.477,-0.321481621,1.088,0.036628895,0.438419118,-0.358110516,156.567,2.19470023,2.252,0.352568386,0.284,-0.54668166,0.865,-0.062983893,113.463,2.054854262,19.572,1.291635207,9.041,0.956216469,2.164804778,0.335418738,N/A,N/A
C_granulosus_subsp_nutans_MO-746801,C_nutans,3.315,0.520483533,0.55,-0.259637311,1.274,0.105169428,0.431711146,-0.364806739,145.45,2.162713726,1.26,0.100370545,0.352,-0.453457337,0.839,-0.076238039,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
